@relation FootballPlayers

@attribute "Age_Group" { "Peak" , "Talent" , "Veteran" , "Emerging" } 
@attribute "Position" { "AM" , "CF" , "M" , "CB" , "FB" } 
@attribute "comp_name" { "Serie A" , "1.Bundesliga" , "Ligue 1" , "2.Bundesliga" , "Jupiler Pro League" , "Eredivisie" , "La Liga" , "Tippeligaen" , "Segunda Divisi" , "Bundesliga" , "Ligue 2" } 
@attribute "nation" { "Italy" , "Germany" , "France" , "Belgium" , "Netherlands" , "Spain" , "Norway" , "Austria" } 
@attribute "Passes_p90" numeric
@attribute "Passing_Accuracy" numeric
@attribute "Ball_Retention" numeric
@attribute "Passes_Final_Third_p90" numeric
@attribute "Passes_Final_Third_Accuracy" numeric
@attribute "Passes_Forward_p90" numeric
@attribute "Pass_Forward_Success" numeric
@attribute "Opposition_Half_Entries_p90" numeric
@attribute "Opposition_Half_Entries_Accuracy" numeric
@attribute "Final_Third_Entries_p90" numeric
@attribute "Final_Third_Entries_Accuracy" numeric
@attribute "Penalty_Area_Entries_p90" numeric
@attribute "Long_Passes_p90" numeric
@attribute "Long_Balls_Retained_Final_Third_p90" numeric
@attribute "Long_Balls_Receiver_Final_Third_p90" numeric
@attribute "Long_Ball_Retention" numeric
@attribute "Successful_Layoffs_p90" numeric
@attribute "Tackles_p90" numeric
@attribute "Tackles_Att_Third_p90" numeric
@attribute "Tackles_Channels_p90" numeric
@attribute "Interceptions_p90" numeric
@attribute "Int_Att_Third_p90" numeric
@attribute "Int_Channels_p90" numeric
@attribute "Recoveries_p90" numeric
@attribute "Recoveries_Att_third_p90" numeric
@attribute "Recoveries_Channels_p90" numeric
@attribute "Blocks_p90" numeric
@attribute "Def_Ground_Duels_Won_Perc" numeric
@attribute "Def_Aerial_Duels_Won_p90" numeric
@attribute "Def_Aerial_Duels_Won_Perc" numeric
@attribute "Headed_Clearances_p90" numeric
@attribute "First_Def_Contact_p90" numeric
@attribute "Att_Aerial_Duels_Won_p90" numeric
@attribute "Att_Aerial_Duels_Won_Perc" numeric
@attribute "First_Att_Contact_p90" numeric
@attribute "Headed_Shots_on_Target_p90" numeric
@attribute "Dribbles_Completed_p90" numeric
@attribute "Dribbles_Final_Third_p90" numeric
@attribute "Att_Ground_Duels_Won_Perc" numeric
@attribute "Crosses_p90" numeric
@attribute "Succ_Crosses_p90" numeric
@attribute "Key_Passes_p90" numeric
@attribute "Assists_p90" numeric
@attribute "Chances_Created_p90" numeric
@attribute "ExpA_p90" numeric
@attribute "Shots_p90" numeric
@attribute "Shooting_Accuracy" numeric
@attribute "Balls_Received_in_Channel_p90" numeric
@attribute "Balls_Received_in_Area_p90" numeric
@attribute "Balls_Received_in_Final_Third_p90" numeric
@attribute "Goals_p90" numeric
@attribute "ExpG_p90" numeric
@attribute "ExpG_Ratio" numeric
@attribute "Conversion_Rate" numeric
@attribute "Chance_Conversion" numeric
@attribute "Usage_perc" numeric
@attribute target { 0 , 1 } 


@data
"Talent" , "CB" , "Ligue 1" , "France" , 45.25 , 0.8191 , 0.7472 , 7.9375 , 0.4724 , 22.3125 , 0.6610607843 , 5.875 , 0.643835616438356 , 2.25 , 0.409090909090909 , 0.25 , 4.8125 , 0.375 , 0.4375 , 0.857142857142857 , 0 , 2.125 , 0 , 1.0625 , 2.8125 , 0 , 1.3125 , 7.4375 , 0 , 3.0625 , 0.25 , 0.7727 , 1.4375 , 0.7188 , 4 , 1.125 , 0.0625 , 0.5 , 0.1875 , 0 , 1.3125 , 0.125 , 0.7 , 0.25 , 0 , 0.375 , 0 , 0 , 0.0104166643899464 , 0.1875 , 0 , 2.125 , 0.5625 , 3 , 0 , 0.00508557154017448 , 0 , 0 , 0.281610344827586 , 0.7619 , 1 
"Peak" , "FB" , "Ligue 1" , "France" , 39.9774 , 0.7725 , 0.6954 , 11.1991 , 0.6242 , 16.9683 , 0.5679996 , 2.9185520361991 , 0.494252873563218 , 3.66515837104072 , 0.551020408163265 , 2.23981900452489 , 1.0181 , 1.15384615384615 , 2.37556561085973 , 0.485714285714286 , 0.2036 , 2.2398 , 0.271493212669683 , 1.22171945701357 , 2.1719 , 0 , 1.22171945701357 , 3.5294 , 0 , 1.83257918552036 , 0.1357 , 0.8684 , 2.6471 , 0.629 , 2.2398 , 0.203619909502262 , 1.2896 , 0.7037 , 0.475113122171946 , 0 , 0.3394 , 0.203619909502262 , 0.2 , 5.2262 , 1.5611 , 1.2896 , 0.0679 , 0.2715 , 0.0919905109600553 , 0.6787 , 0.1 , 13.6425339366516 , 1.15384615384615 , 11.4705882352941 , 0 , 0.0216986876029725 , 0 , 0 , 0.50255 , 0.7754 , 1 
"Peak" , "FB" , "Ligue 1" , "France" , 36.263 , 0.7798 , 0.7202 , 9.9582 , 0.6038 , 16.9102 , 0.6055477778 , 4.22755741127349 , 0.529411764705882 , 3.0062630480167 , 0.444444444444444 , 0.563674321503132 , 2.0668 , 0.46972860125261 , 1.12734864300626 , 0.416666666666667 , 0 , 1.4092 , 0.0939457202505219 , 1.12734864300626 , 2.6305 , 0 , 1.22129436325678 , 3.5699 , 0 , 1.87891440501044 , 0.3758 , 0.7895 , 1.0334 , 0.6875 , 1.9729 , 0.46972860125261 , 0.3758 , 0.5714 , 0 , 0 , 0.3758 , 0.375782881002088 , 0.25 , 3.8518 , 0.4697 , 0.2818 , 0 , 0 , 0.0184428866132182 , 0.1879 , 0 , 11.2734864300626 , 0.187891440501044 , 8.83089770354906 , 0 , 0.00575317274469314 , 0 , 0 , 0.50255 , 0.4628 , 1 
"Peak" , "FB" , "La Liga" , "Spain" , 51.3636 , 0.8525 , 0.8097 , 19.3182 , 0.8157 , 23.1818 , 0.7483607843 , 4.84848484848485 , 0.695652173913043 , 4.31818181818182 , 0.670588235294118 , 0.984848484848485 , 0.6061 , 0.681818181818182 , 0.757575757575758 , 0.9 , 0.0758 , 2.197 , 0.454545454545455 , 0.909090909090909 , 2.2727 , 0 , 1.21212121212121 , 6.2121 , 0.303030303030303 , 3.18181818181818 , 0.1515 , 0.8788 , 1.4394 , 0.7308 , 2.197 , 0.53030303030303 , 0.1515 , 0.3333 , 0.53030303030303 , 0 , 0.4545 , 0.378787878787879 , 0.3158 , 1.8939 , 0.4545 , 0.303 , 0.1515 , 0.1515 , 0.0906075845851039 , 0.3788 , 0.4 , 14.469696969697 , 0.53030303030303 , 11.969696969697 , 0.0758 , 0.0275740425421464 , 2.74742361921658 , 0.2 , 0.50255 , 0.6286 , 1 
"Peak" , "AM" , "La Liga" , "Spain" , 21.8317 , 0.7224 , 0.545 , 12.4752 , 0.6286 , 5.5248 , 0.4838709677 , 0.623762376237624 , 0.269230769230769 , 0.712871287128713 , 0.296296296296296 , 1.24752475247525 , 0.6238 , 0.891089108910891 , 2.40594059405941 , 0.37037037037037 , 0.5347 , 0.802 , 0.0891089108910891 , 0.178217821782178 , 0.3564 , 0.0891089108910891 , 0 , 4.5446 , 0.891089108910891 , 0.801980198019802 , 0 , 0.6 , 0 , 0 , 0.0891 , 0 , 0.1782 , 0.1818 , 0 , 0.0891 , 1.3366 , 0.891089108910891 , 0.3571 , 5.6139 , 0.9802 , 1.4257 , 0.0891 , 0.4455 , 0.272109909986909 , 1.604 , 0.4444 , 18 , 2.22772277227723 , 19.5148514851485 , 0 , 0.193401280440752 , 0 , 0 , 0 , 0.5611 , 1 
"Peak" , "CB" , "Ligue 1" , "France" , 35.7216 , 0.8198 , 0.7402 , 5.0451 , 0.4828 , 15.1353 , 0.6590030651 , 4.52319587628866 , 0.661016949152542 , 1.91365979381443 , 0.452054794520548 , 0.231958762886598 , 2.2036 , 0.289948453608247 , 0.405927835051546 , 0.714285714285714 , 0 , 0.8119 , 0.115979381443299 , 0.115979381443299 , 2.6675 , 0 , 0.869845360824742 , 5.683 , 0 , 1.73969072164948 , 0.6379 , 0.7 , 2.0876 , 0.8571 , 3.2474 , 0.173969072164948 , 0.3479 , 0.4286 , 0.463917525773196 , 0.174 , 1.1018 , 0.231958762886598 , 0.76 , 0.174 , 0.058 , 0.116 , 0 , 0 , 0.00261016791039458 , 0.5219 , 0.4444 , 1.27577319587629 , 0.753865979381443 , 1.97164948453608 , 0 , 0.0557719765011072 , 0 , 0 , 0 , 0.7838 , 1 
"Emerging" , "FB" , "Ligue 1" , "France" , 34.4536 , 0.772 , 0.6629 , 7.6701 , 0.6532 , 16.268 , 0.6121619772 , 4.57731958762887 , 0.672727272727273 , 2.84536082474227 , 0.560975609756098 , 0.309278350515464 , 0.6804 , 0.185567010309278 , 0.556701030927835 , 0.333333333333333 , 0.2474 , 3.1546 , 0.247422680412371 , 2.22680412371134 , 3.1546 , 0.0618556701030928 , 1.48453608247423 , 5.8144 , 0.185567010309278 , 3.52577319587629 , 0.3711 , 0.8095 , 0.866 , 0.6667 , 2.1649 , 0.309278350515464 , 0.0619 , 0.25 , 0 , 0 , 1.6082 , 0.43298969072165 , 0.3133 , 2.1649 , 0.1856 , 0.3093 , 0.1237 , 0.0619 , 0.037085716403177 , 0.433 , 0.5714 , 9.95876288659794 , 0.123711340206186 , 7.42268041237113 , 0 , 0.0180445801524275 , 0 , 0 , 0.50255 , 0.7698 , 1 
"Peak" , "AM" , "Ligue 1" , "France" , 24.4612 , 0.7828 , 0.6022 , 7.6596 , 0.7339 , 6.1771 , 0.559999 , 0.61770761839396 , 0.454545454545455 , 0.61770761839396 , 0.454545454545455 , 0.803019903912148 , 0.2471 , 0.247083047357584 , 0.741249142072752 , 0.333333333333333 , 1.1736 , 1.7914 , 0.123541523678792 , 1.05010295126973 , 1.2354 , 0.061770761839396 , 0.741249142072752 , 4.0151 , 0.30885380919698 , 1.5442690459849 , 0.0618 , 0.7632 , 0.1235 , 0.2222 , 0.1853 , 0 , 0.803 , 0.4194 , 0 , 0 , 2.5326 , 1.17364447494852 , 0.3727 , 3.8916 , 0.7412 , 1.0501 , 0 , 0.0618 , 0.0801096693083895 , 1.606 , 0.3846 , 11.3040494166095 , 0.494166094715168 , 10.7481125600549 , 0.1235 , 0.133639983900422 , 0.924435337936325 , 0.0769 , 0.5 , 0.852 , 0 
"Peak" , "CB" , "La Liga" , "Spain" , 31.8235 , 0.6691 , 0.4919 , 7.1765 , 0.3525 , 17.4706 , 0.5488222222 , 5.17647058823529 , 0.582781456953642 , 1.88235294117647 , 0.336842105263158 , 0.470588235294118 , 4.6471 , 0.470588235294118 , 0.823529411764706 , 0.571428571428571 , 0 , 0.8235 , 0 , 0.176470588235294 , 2.8824 , 0 , 1.05882352941176 , 3.3529 , 0 , 0.882352941176471 , 0.7059 , 0.7778 , 2.6471 , 0.8491 , 2.9412 , 0.411764705882353 , 0.9412 , 0.5161 , 0.294117647058824 , 0.2353 , 0.1176 , 0.0588235294117647 , 0.6667 , 0.4118 , 0.1176 , 0.1176 , 0.1176 , 0.1176 , 0.0454884199211239 , 0.4118 , 0.5714 , 0.882352941176471 , 1.58823529411765 , 2.05882352941176 , 0.1176 , 0.0880571904431274 , 1.33603012123709 , 0.2857 , 0.5 , 0.8947 , 0 
"Peak" , "CF" , "Jupiler Pro League" , "Belgium" , 26.0429 , 0.7173 , 0.5147 , 13.7117 , 0.651 , 6.0736 , 0.4696984848 , 0.644171779141104 , 0.318181818181818 , 1.28834355828221 , 0.482758620689655 , 0.368098159509202 , 1.1043 , 0.368098159509202 , 0.920245398773006 , 0.4 , 2.2086 , 0.2761 , 0.0920245398773006 , 0.0920245398773006 , 0.092 , 0 , 0 , 1.5644 , 0.184049079754601 , 0.184049079754601 , 0.184 , 0.6 , 0.184 , 0.4 , 0.6442 , 0.368098159509202 , 2.8528 , 0.4366 , 0.276073619631902 , 0.092 , 1.1963 , 0.644171779141104 , 0.4194 , 1.0123 , 0.184 , 1.0123 , 0.092 , 0.2761 , 0.117622808825371 , 1.7485 , 0.5789 , 7.36196319018405 , 2.94478527607362 , 12.7914110429448 , 0.3681 , 0.329938134587264 , 1.11565812169507 , 0.2105 , 0.375 , 0.4528 , 0 
"Peak" , "CB" , "Jupiler Pro League" , "Belgium" , 36.7597 , 0.7863 , 0.7107 , 7.4678 , 0.4138 , 18.927 , 0.6564704082 , 7.21030042918455 , 0.64367816091954 , 2.51072961373391 , 0.386138613861386 , 0.128755364806867 , 3.6695 , 0.450643776824034 , 0.643776824034335 , 0.7 , 0.0644 , 1.2232 , 0.128755364806867 , 0.257510729613734 , 1.6738 , 0 , 0.1931330472103 , 6.1159 , 0.0643776824034335 , 1.86695278969957 , 0.5794 , 0.8636 , 0.9657 , 0.6 , 2.8326 , 0.450643776824034 , 0.4506 , 0.6364 , 0.643776824034335 , 0.3219 , 0 , 0 , 0.661445454545455 , 0.0644 , 0 , 0.1288 , 0 , 0 , 0.00712861966307791 , 0.8369 , 0.5385 , 1.09442060085837 , 1.1587982832618 , 2.83261802575107 , 0.0644 , 0.154610877928116 , 0.41638520695397 , 0.0769 , 0.5 , 0.7061 , 0 
"Talent" , "AM" , "Jupiler Pro League" , "Belgium" , 34.0777 , 0.7869 , 0.6271 , 17.7488 , 0.7077 , 10.1032 , 0.6648724324 , 1.41990291262136 , 0.490566037735849 , 2.0752427184466 , 0.584615384615385 , 3.1128640776699 , 0.71 , 1.4745145631068 , 2.34830097087379 , 0.627906976744186 , 1.5291 , 0.7646 , 0.436893203883495 , 0.109223300970874 , 0.7646 , 0.218446601941748 , 0.382281553398058 , 5.1881 , 1.09223300970874 , 1.52912621359223 , 0 , 0.56 , 0.0546 , 0.1429 , 0.0546 , 0 , 0.3277 , 0.3333 , 0.109223300970874 , 0.1092 , 1.9114 , 1.36529126213592 , 0.4167 , 3.2221 , 0.6553 , 2.2391 , 0.3277 , 0.4915 , 0.335573143517871 , 2.4029 , 0.4091 , 19.0594660194175 , 1.96601941747573 , 20.0424757281553 , 0.2731 , 0.313670123975334 , 0.870526810033897 , 0.1136 , 0.25 , 0.872 , 1 
"Emerging" , "M" , "Jupiler Pro League" , "Belgium" , 46.789 , 0.7941 , 0.7007 , 16.5138 , 0.675 , 16.9266 , 0.6747894309 , 6.46788990825688 , 0.671428571428571 , 6.3302752293578 , 0.666666666666667 , 0.688073394495413 , 5.0917 , 0 , 0.137614678899083 , 0 , 0.4128 , 2.8899 , 0.412844036697248 , 0.55045871559633 , 1.3761 , 0 , 0.412844036697248 , 6.8807 , 0.688073394495413 , 1.10091743119266 , 0.2752 , 0.7778 , 0.5505 , 0.4 , 0.9633 , 0.137614678899083 , 0.5505 , 0.8 , 0 , 0.1376 , 0.2752 , 0.275229357798165 , 0.4 , 0.6881 , 0 , 0.9633 , 0 , 0 , 0.0208853659848706 , 0.5505 , 0.75 , 5.64220183486238 , 0.688073394495413 , 7.43119266055046 , 0 , 0.0681257566034365 , 0 , 0 , 0 , 0.3028 , 0 
"Talent" , "M" , "Tippeligaen" , "Norway" , 49.2069 , 0.8605 , 0.7928 , 16.1724 , 0.7612 , 12.5517 , 0.6153909341 , 2.20689655172414 , 0.65979381443299 , 2.10344827586207 , 0.648936170212766 , 0.517241379310345 , 4.6552 , 0 , 0.0344827586206897 , 0 , 0.4483 , 1.1379 , 0.0689655172413793 , 0.0689655172413793 , 1.4138 , 0.0344827586206897 , 0.0689655172413793 , 7.3448 , 0.206896551724138 , 0.413793103448276 , 0.2069 , 0.6735 , 0.6897 , 0.5128 , 0.4483 , 0.103448275862069 , 0.5172 , 0.7895 , 0.344827586206897 , 0.069 , 1.5172 , 0.241379310344828 , 0.8462 , 0.5172 , 0.1379 , 1.069 , 0.069 , 0.069 , 0.0328660636416527 , 1.0345 , 0.3667 , 2.24137931034483 , 0.620689655172414 , 3.44827586206897 , 0.1034 , 0.078686065844853 , 1.31469625214253 , 0.1 , 0.5 , 0.9667 , 0 
"Peak" , "FB" , "Serie A" , "Italy" , 57.9157 , 0.8655 , 0.807 , 20.1936 , 0.8071 , 21.9362 , 0.7149607477 , 3.5876993166287 , 0.603448275862069 , 4.6127562642369 , 0.661764705882353 , 0.92255125284738 , 0.7175 , 0.20501138952164 , 0.30751708428246 , 0.666666666666667 , 0.1025 , 2.1526 , 0.10250569476082 , 1.5375854214123 , 2.0501 , 0 , 1.0250569476082 , 6.7654 , 0.10250569476082 , 2.97266514806378 , 0.41 , 0.7778 , 0.7175 , 0.875 , 0.9226 , 1.0250569476082 , 0.205 , 0.6667 , 0.30751708428246 , 0 , 0.7175 , 0.41002277904328 , 0.2917 , 3.5877 , 0.9226 , 1.2301 , 0 , 0 , 0.0558811205951928 , 0 , 0.36920625 , 14.1457858769932 , 0.61503416856492 , 10.8656036446469 , 0 , 0.0094901508516739 , 0 , 0.077678125 , 0.50255 , 0.659002941176471 , 0 
"Emerging" , "AM" , "Segunda Divisi" , "Spain" , 23.7336 , 0.6798 , 0.5078 , 9.227 , 0.5455 , 7.4507 , 0.4768251656 , 1.38157894736842 , 0.509090909090909 , 1.52960526315789 , 0.53448275862069 , 1.18421052631579 , 0.6414 , 1.03618421052632 , 1.82565789473684 , 0.567567567567568 , 0.4441 , 2.4671 , 0.690789473684211 , 1.03618421052632 , 0.5921 , 0.0493421052631579 , 0.394736842105263 , 4.8355 , 0.493421052631579 , 1.97368421052632 , 0 , 0.7353 , 0.3454 , 0.3684 , 0.0493 , 0.0986842105263158 , 0.2467 , 0.5556 , 0.0493421052631579 , 0.0493 , 1.6283 , 1.03618421052632 , 0.33 , 2.7138 , 0.6414 , 1.1349 , 0.3454 , 0.2961 , 0.193396995043809 , 1.8257 , 0.6216 , 12.1875 , 1.57894736842105 , 12.4342105263158 , 0.2961 , 0.1378239993361 , 2.14804847490304 , 0.1622 , 0.3333 , 0.8812 , 0 
"Peak" , "CF" , "1.Bundesliga" , "Germany" , 17.8667 , 0.7463 , 0.4965 , 8.0667 , 0.6529 , 3.2 , 0.5416625 , 0.333333333333333 , 0.3125 , 0.533333333333333 , 0.421052631578947 , 0.6 , 0.4667 , 0.6 , 0.933333333333333 , 0.642857142857143 , 3.2 , 0.8 , 0.466666666666667 , 0 , 0.4667 , 0.0666666666666667 , 0.133333333333333 , 4.2667 , 1.4 , 0.333333333333333 , 0.0667 , 0.4138 , 0.1333 , 0.2222 , 0.1333 , 0.133333333333333 , 0.3333 , 0.1429 , 0 , 0.3333 , 2.4 , 1.86666666666667 , 0.313 , 0.8 , 0.4667 , 0.9333 , 0 , 0.1333 , 0.109066587659698 , 1.6667 , 0.6 , 8 , 1.73333333333333 , 11.6666666666667 , 0.2 , 0.264374311115779 , 0.756503153259898 , 0.12 , 0.2857 , 0.4412 , 0 
"Peak" , "FB" , "2.Bundesliga" , "Germany" , 50.4352 , 0.7557 , 0.6584 , 17.4279 , 0.6515 , 21.0367 , 0.5690328452 , 5.19315403422983 , 0.548837209302326 , 5.85330073349633 , 0.578260869565217 , 2.55256723716381 , 6.2494 , 0.704156479217604 , 1.10024449877751 , 0.64 , 0.044 , 1.8044 , 0.0880195599022005 , 1.23227383863081 , 1.8044 , 0.0880195599022005 , 0.880195599022005 , 4.9291 , 0.176039119804401 , 2.46454767726161 , 0.2641 , 0.7593 , 1.5844 , 0.72 , 0.9682 , 0.0440097799511002 , 0.2641 , 0.5455 , 0 , 0 , 0.7042 , 0.308068459657702 , 0.3902 , 1.8924 , 0.5721 , 1.1883 , 0.22 , 0.176 , 0.15624914064795 , 1.0122 , 0.3043 , 10.3863080684597 , 0.616136919315403 , 9.11002444987775 , 0.044 , 0.0893499985158321 , 0.492554904108947 , 0.0435 , 1 , 0.6683 , 1 
"Peak" , "CF" , "2.Bundesliga" , "Germany" , 22.7058 , 0.6254 , 0.3428 , 13.3765 , 0.5231 , 8.7119 , 0.4566795276 , 1.64634146341463 , 0.444444444444444 , 1.09756097560976 , 0.347826086956522 , 0.617378048780488 , 0.2744 , 0.823170731707317 , 1.57774390243902 , 0.521739130434783 , 0.343 , 0.686 , 0.411585365853659 , 0 , 0.4802 , 0.13719512195122 , 0.0685975609756098 , 1.6463 , 0.411585365853659 , 0.13719512195122 , 0.1372 , 0.625 , 1.029 , 0.5769 , 0.2058 , 0.13719512195122 , 4.1845 , 0.4326 , 0.548780487804878 , 0.2058 , 1.5777 , 1.23475609756098 , 0.3651 , 0.4116 , 0.0686 , 0.7546 , 0.1372 , 0.0686 , 0.0788513082526683 , 1.5777 , 0.4783 , 8.57469512195122 , 2.46951219512195 , 12.2103658536585 , 0.1372 , 0.282327058303807 , 0.485943935999171 , 0.087 , 0.4 , 0.4288 , 0 
"Talent" , "CF" , "2.Bundesliga" , "Germany" , 23.9368 , 0.7079 , 0.5514 , 11.0797 , 0.6096 , 6.3989 , 0.55555 , 0.710994075049375 , 0.315789473684211 , 0.770243581303489 , 0.333333333333333 , 0.533245556287031 , 0.5925 , 1.00724160631995 , 1.12574061882818 , 0.894736842105263 , 1.5997 , 1.0072 , 0.236998025016458 , 0.296247531270573 , 0.2962 , 0.0592495062541145 , 0.118499012508229 , 1.5405 , 0.533245556287031 , 0 , 0.0592 , 0.6538 , 1.3627 , 0.7188 , 0.8887 , 0.533245556287031 , 4.9177 , 0.4689 , 0.177748518762344 , 0.1777 , 1.2442 , 0.65174456879526 , 0.5526 , 0.237 , 0.1185 , 0.948 , 0 , 0.1185 , 0.0881590848069936 , 1.8367 , 0.4194 , 5.39170506912442 , 2.07373271889401 , 11.6721527320606 , 0.3555 , 0.326568675193993 , 1.08858278373916 , 0.1935 , 0.3636 , 0.4964 , 0 
"Veteran" , "FB" , "1.Bundesliga" , "Germany" , 47.0732 , 0.7934 , 0.7474 , 10.3659 , 0.5 , 16.0671 , 0.5540772296 , 5.21341463414634 , 0.536050156739812 , 3.53658536585366 , 0.439393939393939 , 0.396341463414634 , 4.3902 , 0.0609756097560976 , 0.0914634146341464 , 0.666666666666667 , 2.1341 , 2.1951 , 0.0304878048780488 , 0.365853658536585 , 2.7134 , 0.152439024390244 , 0.640243902439024 , 9.0244 , 0.274390243902439 , 0.884146341463415 , 0.2134 , 0.6792 , 0.1524 , 0.3846 , 0.4878 , 0.0914634146341464 , 0.1524 , 0.4167 , 0.0304878048780488 , 0.0305 , 0.3963 , 0.0304878048780488 , 0.5417 , 0.4878 , 0 , 0.4268 , 0 , 0.0305 , 0.0287033515671244 , 0.122 , 0.5 , 4.54268292682927 , 0.426829268292683 , 3.65853658536585 , 0 , 0.0100693085995231 , 0 , 0 , 0.50255 , 0.9647 , 1 
"Talent" , "CB" , "1.Bundesliga" , "Germany" , 49.3922 , 0.7519 , 0.6564 , 8.3154 , 0.3759 , 21.3512 , 0.5197664714 , 8.53421326849601 , 0.630484988452656 , 2.81347690170198 , 0.36 , 0.218825981243487 , 5.4394 , 0.0625217089267107 , 0.250086835706843 , 0.25 , 0 , 1.0941 , 0.0312608544633553 , 0.437651962486975 , 1.313 , 0.0312608544633553 , 0.375130253560264 , 3.3449 , 0 , 1.28169503299757 , 0.9691 , 0.8333 , 2.6259 , 0.6563 , 2.5321 , 0.218825981243487 , 0.125 , 0.1905 , 0.156304272316777 , 0 , 0.5314 , 0.0625217089267107 , 0.6296 , 0.0938 , 0 , 0.1563 , 0 , 0 , 0.00543275276595033 , 0.1563 , 0.2 , 1.12539076068079 , 0.46891281695033 , 1.56304272316777 , 0 , 0.00687580010820091 , 0 , 0 , 0.281610344827586 , 0.9408 , 1 
"Veteran" , "M" , "Serie A" , "Italy" , 46.5661 , 0.8655 , 0.7981 , 16.0093 , 0.8087 , 16.1485 , 0.715512069 , 3.89791183294664 , 0.777777777777778 , 4.80278422273782 , 0.811764705882353 , 0.417633410672854 , 1.5313 , 0.348027842227378 , 0.487238979118329 , 0.714285714285714 , 2.8538 , 2.4362 , 0.139211136890951 , 0.487238979118329 , 2.5058 , 0.278422273781903 , 0.765661252900232 , 3.7587 , 0.208816705336427 , 0.696055684454756 , 0.4872 , 0.9211 , 0.6265 , 0.6429 , 0.4872 , 0.348027842227378 , 0.8353 , 0.8 , 0.765661252900232 , 0 , 0.6961 , 0.487238979118329 , 0.3846 , 1.0441 , 0.2088 , 0.5568 , 0.0696 , 0 , 0.0231099418087868 , 1.1833 , 0.7059 , 6.89095127610209 , 1.39211136890951 , 9.11832946635731 , 0.2784 , 0.182400642236369 , 1.52643252988715 , 0.2353 , 0.5 , 0.3781 , 0 
"Veteran" , "FB" , "Serie A" , "Italy" , 45.5696 , 0.8279 , 0.7627 , 11.962 , 0.7473 , 16.8695 , 0.64156 , 3.1110029211295 , 0.581967213114754 , 3.68062317429406 , 0.622222222222222 , 0.832521908471275 , 1.5774 , 0.394352482960078 , 0.832521908471275 , 0.473684210526316 , 0.1315 , 2.5852 , 0.350535540408958 , 1.27069133398247 , 2.5414 , 0.0438169425511198 , 0.876338851022395 , 5.4333 , 0.262901655306719 , 2.67283349561831 , 0.2191 , 0.7867 , 1.0954 , 0.7143 , 1.7965 , 0.0876338851022395 , 0.3505 , 0.6154 , 0 , 0 , 1.6212 , 0.963972736124635 , 0.4353 , 3.593 , 0.5258 , 0.7887 , 0.0438 , 0.0876 , 0.0620427292908029 , 0.6134 , 0.2143 , 14.9415774099318 , 0.394352482960078 , 9.46445959104187 , 0.0438 , 0.0262337029092208 , 1.6702538220679 , 0.0714 , 0.50255 , 0.6006 , 1 
"Veteran" , "FB" , "La Liga" , "Spain" , 31.0729 , 0.749 , 0.6613 , 9.5323 , 0.7013 , 13.37 , 0.5740814815 , 4.08528198074278 , 0.578947368421053 , 2.2283356258597 , 0.428571428571429 , 1.60935350756534 , 1.7331 , 0.247592847317744 , 0.61898211829436 , 0.4 , 0.2476 , 2.5997 , 0.123796423658872 , 1.73314993122421 , 1.9807 , 0.123796423658872 , 0.990371389270977 , 2.8473 , 0.123796423658872 , 1.73314993122421 , 0.4952 , 0.6176 , 0.7428 , 0.4615 , 1.8569 , 0.371389270976616 , 0.2476 , 1 , 0 , 0 , 0.3714 , 0.247592847317744 , 0.2308 , 3.7139 , 0.619 , 0.619 , 0 , 0.1238 , 0.0213080499395084 , 0.2476 , 0 , 13.1224209078404 , 0.123796423658872 , 10.3988995873453 , 0 , 0.00976306243703797 , 0 , 0 , 0.50255 , 0.2126 , 0 
"Peak" , "CB" , "La Liga" , "Spain" , 34.7682 , 0.7686 , 0.6535 , 8.0464 , 0.5309 , 14.8013 , 0.5436127517 , 5.06622516556291 , 0.579545454545455 , 3.67549668874172 , 0.5 , 0.397350993377483 , 5.2649 , 0.0993377483443709 , 0.198675496688742 , 0.5 , 0 , 2.7815 , 0 , 1.58940397350993 , 1.1921 , 0 , 0.298013245033113 , 3.9735 , 0.0993377483443709 , 2.3841059602649 , 0.6954 , 0.8485 , 1.5894 , 0.64 , 3.4768 , 0 , 0.1987 , 0.4 , 0.0993377483443709 , 0.0993 , 0.0993 , 0 , 0.5 , 0.596 , 0 , 0 , 0 , 0 , 0 , 0.3974 , 0.75 , 2.48344370860927 , 0.695364238410596 , 3.27814569536424 , 0.0993 , 0.028829526788247 , 3.44569472381586 , 0.25 , 0.281610344827586 , 0.2649 , 1 
